constructorResultsId,raceId,constructorId,points,status
15863,1011,1,8,\N
15866,1011,210,0,\N
15892,1014,6,22,\N
15893,1014,210,7,\N
15894,1014,1,4,\N
15922,1017,9,13,\N
15923,1017,1,10,\N
15928,1017,210,0,\N
15954,1020,1,10,\N
15956,1020,210,10,\N
15957,1020,131,2,\N
15983,1023,9,12,\N
15988,1023,3,0,\N
16001,1025,6,15,\N
16012,1026,9,12,\N
16013,1026,1,10,\N
16018,1026,210,0,\N
16045,1029,131,6,\N
16047,1029,210,0,\N
16048,1029,3,0,\N
16072,1032,1,13,\N
16077,1032,210,0,\N
16078,1032,3,0,\N
16101,1035,131,34,\N
16102,1035,6,12,\N
16105,1035,1,2,\N
16131,1038,1,30,\N
16133,1038,131,17,\N
16136,1038,210,0,\N
16159,1040,3,0,\N
16161,1041,9,19,\N
16174,1042,1,8,\N
16190,1044,131,25,\N
16192,1044,6,27,\N
16193,1044,1,15,\N
16221,1047,131,33,\N
16222,1047,1,18,\N
16228,1047,3,0,\N
16248,1053,210,0,\N
16250,1054,131,41,\N
16257,1054,117,0,\N
16271,1056,9,37,\N
16273,1056,117,14,\N
16287,1057,131,0,\N
16295,1059,117,3,\N
16296,1059,6,0,\N
16299,1059,210,0,\N
16319,1060,210,0,\N
16321,1061,6,26,\N
16323,1061,214,8,\N
16342,1063,131,7.5,\N
16343,1063,1,6,\N
16344,1063,117,5,\N
16365,1065,214,5,\N
16368,1065,210,0,\N
16370,1066,131,35,\N
16390,1069,9,40,\N
16391,1069,131,27,\N
16404,1070,117,6,\N
16414,1071,214,6,\N
16415,1071,1,1,\N
16430,1072,131,41,\N
16437,1072,117,0,\N
16438,1072,3,0,\N
16439,1072,210,0,\N
16459,1074,9,0,\N
16460,1075,9,37,\N
16462,1075,131,11,\N
16481,1077,1,22,\N
16484,1077,6,20,\N
16492,1078,131,18,\N
16507,1079,117,0,\N
16513,1080,1,9,\N
16519,1080,210,0,\N
16525,1081,1,6,\N
16527,1081,3,0,\N
16528,1081,210,0,\N
16544,1083,1,8,\N
16547,1083,3,0,\N
16553,1084,214,14,\N
16554,1084,210,14,\N
16560,1085,9,37,\N
16561,1085,131,33,\N
16562,1085,6,11,\N
16563,1085,214,12,\N
16569,1085,210,0,\N
16571,1086,131,34,\N
16575,1086,117,1,\N
16580,1087,9,44,\N
16582,1087,131,12,\N
16584,1087,117,4,\N
16586,1087,3,1,\N
16589,1087,210,0,\N
16594,1088,1,6,\N
16597,1088,3,0,\N
16600,1089,9,34,\N
16601,1089,6,30,\N
16608,1089,210,0,\N
16609,1089,117,0,\N
16610,1091,9,31,\N
16618,1091,214,0,\N
16620,1092,9,43,\N
16622,1092,214,18,\N
16623,1092,131,14,\N
16626,1092,1,1,\N
16631,1093,131,29,\N
16633,1093,1,8,\N
16634,1093,117,4,\N
16641,1094,131,31,\N
16643,1094,1,8,\N
16644,1094,214,4,\N
16647,1094,3,0,\N
16650,1095,131,58,\N
16656,1095,210,1,\N
16658,1095,3,0,\N
16659,1095,1,2,\N
16660,1096,9,40,\N
16670,1098,9,43,\N
16671,1098,117,23,\N
16672,1098,6,12,\N
16676,1098,3,1,\N
16681,1099,131,22,\N
16683,1099,6,14,\N
16685,1099,210,1,\N
16689,1099,3,0,\N
16694,1100,210,6,\N
16699,1100,3,0,\N
16701,1101,6,36,\N
16702,1101,117,22,\N
16706,1101,3,0,\N
16710,1102,9,44,\N
16713,1102,6,16,\N
16714,1102,214,6,\N
16719,1102,1,0,\N
16721,1104,117,18,\N
16722,1104,214,21,\N
16723,1104,131,23,\N
16731,1105,131,33,\N
16733,1105,117,14,\N
16737,1105,1,0,\N
16742,1106,131,15,\N
16743,1106,6,22,\N
16744,1106,3,6,\N
16756,1107,3,0,\N
16769,1108,214,0,\N
16771,1109,1,28,\N
16783,1110,117,12,\N
16793,1111,6,10,\N
16801,1112,6,27,\N
16811,1113,1,24,\N
16819,1113,117,0,\N
16820,1114,9,26,\N
16833,1115,6,13,\N
16843,1116,131,18,\N
16844,1116,214,10,\N
16853,1117,1,14,\N
16868,1118,210,0,\N
16873,1119,117,12,\N
16891,1121,6,27,\N
16897,1121,215,0,\N
16898,1121,3,0,\N
16899,1121,214,0,\N
16917,1123,214,0,\N
16918,1123,15,0,\N
16924,1124,131,8,\N
16937,1125,3,0,\N
16938,1125,15,0,\N
16939,1125,215,0,\N
16957,1127,214,0,\N
16958,1127,15,0,\N
16959,1127,3,0,\N
16977,1129,15,0,\N
16978,1129,6,0,\N
16979,1129,3,0,\N
16997,1131,117,0,\N
16998,1131,3,0,\N
16999,1131,15,0,\N
